transaction_ID,transaction_date,Year_Birth,Marital_Status,MntFruits,Education,Income,children_categorical,teen_categorical,income_standardize,maritalstat_categorical,spender_class
5538,10/8/13,1975,Not Married,161,Graduation,83829,0,0,0.510988566,0,1
3910,10/8/13,1975,Not Married,161,Graduation,83829,0,0,0.510988566,0,1
10906,10/8/13,1948,Not Married,15,PhD,46681,0,1,0.279777428,0,0
1215,10/8/13,1978,Not Married,117,Graduation,70440,0,0,0.427654714,0,1
6859,10/8/13,1987,Not Married,4,Graduation,29236,1,0,0.171198815,0,0
5954,10/9/13,1972,Not Married,14,Master,42618,1,0,0.254489099,0,0
10430,10/9/13,1973,Not Married,28,Graduation,89694,1,1,0.54749264,0,1
7962,10/9/13,1987,Not Married,21,PhD,95169,0,0,0.581569333,0,0
1581,10/10/13,1980,Married,0,Graduation,37406,1,0,0.222049332,1,0
606,10/10/13,1967,Not Married,1,Graduation,25930,1,1,0.150622094,0,0
11171,10/11/13,1965,Married,3,Master,56962,1,1,0.343766922,1,0
1600,10/11/13,1965,Married,3,Master,56962,1,1,0.343766922,1,0
8216,10/11/13,1972,Married,0,Master,53761,1,1,0.323843726,1,0
5684,10/11/13,1971,Not Married,0,Master,44635,1,1,0.267043014,0,0
5596,10/12/13,1956,Not Married,14,2n Cycle,58821,0,1,0.355337437,0,0
10914,10/12/13,1970,Not Married,1,Graduation,24163,1,1,0.139624192,0,0
5644,10/12/13,1957,Not Married,3,Graduation,42213,0,1,0.251968357,0,0
4058,10/12/13,1955,Not Married,15,PhD,61284,0,0,0.370667281,0,0
2544,10/12/13,1951,Not Married,1,Master,57530,0,1,0.347302184,0,0
10609,10/12/13,1962,Married,0,PhD,42769,0,1,0.255428931,1,0
4002,10/13/13,1960,Married,96,PhD,77037,0,1,0.468714795,1,1
5922,10/13/13,1974,Married,0,PhD,40344,0,1,0.240335601,1,0
7000,10/13/13,1972,Not Married,172,2n Cycle,65704,0,0,0.398177597,0,1
8727,10/14/13,1978,Not Married,43,Graduation,63693,0,1,0.385661026,0,1
2456,10/14/13,1975,Married,4,PhD,40233,0,1,0.239644731,1,0
3056,10/14/13,1978,Not Married,43,Graduation,63693,0,1,0.385661026,0,1
3254,10/14/13,1971,Married,70,Graduation,70886,1,0,0.430430642,1,1
4682,10/15/13,1958,Married,27,Graduation,51876,0,0,0.312111386,1,1
3409,10/15/13,1984,Not Married,8,Graduation,36108,1,0,0.21397051,0,0
6720,10/16/13,1968,Not Married,11,Master,43795,0,1,0.26181481,0,0
5956,10/16/13,1948,Not Married,2,PhD,45072,1,1,0.269762926,0,0
2964,10/16/13,1981,Married,10,Graduation,26872,0,0,0.156485153,1,0
3885,10/16/13,1983,Married,2,PhD,33569,1,0,0.198167639,1,0
2173,10/16/13,1952,Not Married,6,Graduation,40049,0,1,0.238499505,0,0
3102,10/16/13,1981,Not Married,3,2n Cycle,19414,1,0,0.110066162,0,0
9970,10/17/13,1977,Not Married,11,Graduation,55375,0,1,0.333889349,0,0
6471,10/17/13,1971,Not Married,2,Master,36230,1,0,0.214729845,0,0
6248,10/17/13,1947,Not Married,24,Master,91712,0,0,0.56005278,0,0
153,10/17/13,1953,Not Married,3,Graduation,23272,0,0,0.13407856,0,0
2891,10/18/13,1963,Not Married,23,Graduation,68118,0,1,0.413202462,0,0
5011,10/18/13,1963,Not Married,23,Graduation,68118,0,1,0.413202462,0,0
7444,10/19/13,1969,Married,0,Master,42169,1,1,0.251694499,1,0
1655,10/19/13,1979,Not Married,3,Graduation,34350,1,0,0.203028624,0,0
5389,10/20/13,1964,Married,17,Graduation,48920,0,1,0.293713084,1,0
5081,10/20/13,1967,Not Married,0,2n Cycle,47821,1,1,0.286872849,0,0
5534,10/20/13,1975,Married,1,Master,47808,0,1,0.286791936,1,0
3578,10/20/13,1949,Not Married,21,Graduation,49160,0,1,0.295206856,0,0
6940,10/21/13,1966,Not Married,1,PhD,46734,1,1,0.280107303,0,0
7352,10/21/13,1957,Married,28,Graduation,55267,0,1,0.333217151,1,1
5080,10/21/13,1993,Not Married,0,Graduation,70515,0,0,0.428121518,0,0
3570,10/21/13,1969,Not Married,2,PhD,42731,1,0,0.255192417,0,0
898,10/21/13,1986,Married,15,Graduation,23477,1,0,0.135354491,1,0
2686,10/21/13,1969,Not Married,1,Basic,22390,0,0,0.128588945,0,0
2552,10/22/13,1955,Not Married,0,PhD,55521,1,1,0.334798061,0,0
905,10/22/13,1986,Not Married,17,Graduation,21846,1,0,0.12520306,0,0
7165,10/22/13,1972,Not Married,35,Graduation,64474,0,1,0.390522011,0,1
2895,10/23/13,1963,Not Married,1,Graduation,49980,0,1,0.30031058,0,0
6616,10/23/13,1975,Not Married,3,Graduation,59481,0,1,0.359445312,0,0
10120,10/24/13,1955,Not Married,6,Graduation,38946,0,1,0.231634374,0,0
1628,10/24/13,1971,Not Married,21,Graduation,71796,0,0,0.436094531,0,0
2337,10/24/13,1971,Not Married,1,Graduation,29819,1,0,0.174827438,0,0
4541,10/24/13,1955,Not Married,6,Graduation,38946,0,1,0.231634374,0,0
4580,10/25/13,1969,Married,22,Graduation,75759,0,0,0.460760455,1,0
1663,10/25/13,1978,Not Married,2,PhD,34043,1,0,0.20111784,0,0
1232,10/25/13,1982,Not Married,54,PhD,70038,0,0,0.425152645,0,1
3967,10/25/13,1971,Married,197,PhD,78931,0,0,0.480503152,1,1
3276,10/25/13,1976,Not Married,12,2n Cycle,36301,1,0,0.215171753,0,0
10323,10/25/13,1952,Married,7,Graduation,49413,0,1,0.296781542,1,0
2345,10/25/13,1982,Not Married,54,PhD,70038,0,0,0.425152645,0,1
7409,10/26/13,1970,Not Married,2,Graduation,53187,1,0,0.32027112,0,0
6340,10/27/13,1985,Not Married,3,Graduation,29938,1,0,0.1755681,0,0
2324,10/27/13,1972,Not Married,38,Graduation,77044,0,1,0.468758364,0,1
5423,10/27/13,1983,Not Married,0,Graduation,28359,1,0,0.16574032,0,0
313,10/28/13,1968,Not Married,61,Graduation,73455,0,0,0.446420236,0,1
2826,10/28/13,1967,Married,0,Graduation,22574,1,1,0.129734171,1,0
9185,10/28/13,1966,Not Married,20,PhD,69759,0,0,0.423416134,0,0
6222,10/28/13,1967,Married,0,Graduation,22574,1,1,0.129734171,1,0
6406,10/28/13,1988,Married,107,Master,78285,0,0,0.476482414,1,1
5286,10/28/13,1987,Not Married,1,Master,41020,0,0,0.244543061,0,0
8135,10/28/13,1986,Married,4,Master,27161,1,0,0.158283904,1,0
7600,10/28/13,1992,Not Married,3,Basic,15253,1,0,0.084167875,0,0
11075,10/29/13,1978,Married,2,Graduation,51267,1,1,0.308320937,1,0
2894,10/29/13,1985,Not Married,138,Graduation,72903,0,0,0.442984558,0,1
3068,10/29/13,1990,Married,12,Graduation,18351,0,0,0.103449993,1,0
1676,10/30/13,1975,Married,2,Graduation,43057,0,1,0.257221458,1,0
3388,10/30/13,1967,Not Married,26,Graduation,70844,1,1,0.430169232,0,0
3969,11/1/13,1974,Not Married,4,Master,43018,0,1,0.25697872,0,0
5077,11/2/13,1979,Not Married,115,Graduation,77298,0,1,0.470339273,0,1
6637,11/2/13,1988,Not Married,162,Graduation,66951,0,0,0.405938992,0,1
9316,11/2/13,1952,Not Married,0,Basic,13084,0,0,0.070667903,0,0
4220,11/2/13,1970,Married,0,PhD,59892,0,1,0.362003398,1,0
6173,11/2/13,1979,Not Married,115,Graduation,77298,0,1,0.470339273,0,1
3281,11/3/13,1960,Married,10,PhD,49154,1,1,0.295169512,1,0
10888,11/3/13,1961,Not Married,11,Graduation,45938,0,0,0.275152956,0,0
9097,11/3/13,1956,Not Married,8,Graduation,46086,0,1,0.276074116,0,0
10104,11/3/13,1974,Not Married,0,Graduation,33590,1,1,0.198298344,0,0
4599,11/4/13,1976,Married,0,Master,49681,0,1,0.298449588,1,0
879,11/4/13,1976,Married,0,Master,49681,0,1,0.298449588,1,0
1321,11/4/13,1974,Married,2,Graduation,26067,1,0,0.151474789,1,0
10232,11/5/13,1963,Not Married,18,PhD,48799,0,1,0.292959973,0,0
9930,11/5/13,1944,Not Married,148,PhD,82716,0,0,0.504061195,0,1
819,11/5/13,1945,Not Married,124,Graduation,63285,0,0,0.383121612,0,1
9504,11/6/13,1949,Married,28,Master,81698,0,0,0.497725108,1,1
701,11/6/13,1971,Married,21,Graduation,73691,0,1,0.447889112,1,0
7143,11/6/13,1955,Not Married,162,2n Cycle,74805,0,1,0.454822708,0,1
3798,11/6/13,1968,Married,2,Graduation,41120,1,1,0.245165466,1,0
7901,11/6/13,1971,Married,1,Master,34109,0,1,0.201528628,1,0
3896,11/7/13,1984,Married,1,Graduation,27255,1,0,0.158868965,1,0
3665,11/7/13,1977,Not Married,9,2n Cycle,25315,1,0,0.146794301,0,0
7426,11/7/13,1971,Married,16,2n Cycle,54690,1,1,0.329625872,1,0
4654,11/7/13,1992,Not Married,12,Graduation,75114,0,0,0.45674594,0,0
2698,11/7/13,1976,Not Married,7,Graduation,47025,0,1,0.281918502,0,0
5113,11/7/13,1971,Not Married,100,PhD,86979,0,0,0.530594335,0,1
8360,11/7/13,1971,Married,16,2n Cycle,54690,1,1,0.329625872,1,0
7181,11/7/13,1977,Married,0,Graduation,30368,0,1,0.178244443,1,0
10379,11/8/13,1962,Not Married,9,Master,59247,0,1,0.357988884,0,0
8492,11/9/13,1978,Not Married,0,Graduation,75437,0,0,0.45875631,0,0
1411,11/10/13,1952,Not Married,34,Graduation,82623,0,0,0.503482358,0,1
4501,11/10/13,1965,Not Married,127,Master,69882,0,0,0.424181693,0,1
5763,11/10/13,1972,Not Married,17,Master,49854,1,0,0.29952635,0,0
7755,11/12/13,1954,Married,3,PhD,57744,0,1,0.348634131,1,0
8625,11/12/13,1976,Married,1,Graduation,17649,1,0,0.099080707,1,0
4370,11/13/13,1966,Not Married,1,Graduation,43482,1,1,0.259866681,0,0
1604,11/13/13,1960,Married,2,Master,47353,0,1,0.283959992,1,0
6246,11/13/13,1953,Not Married,102,Graduation,73892,0,0,0.449140147,0,1
9862,11/14/13,1969,Not Married,6,Graduation,21918,1,0,0.125651192,0,0
11084,11/14/13,1976,Not Married,0,Master,65104,0,1,0.394443165,0,0
2075,11/14/13,1969,Married,10,Graduation,72460,0,0,0.440227302,1,0
9543,11/14/13,1985,Married,6,Graduation,19986,1,0,0.11362632,1,0
5172,11/14/13,1976,Not Married,0,Master,65104,0,1,0.394443165,0,0
7093,11/14/13,1985,Married,6,Graduation,19986,1,0,0.11362632,1,0
2125,11/15/13,1959,Not Married,61,Graduation,63033,0,0,0.38155315,0,1
8180,11/15/13,1952,Not Married,2,Master,59354,1,1,0.358654858,0,0
6274,11/15/13,1948,Married,16,Master,83790,0,0,0.510745828,1,0
10623,11/15/13,1961,Not Married,0,Master,48330,0,1,0.290040892,0,0
146,11/15/13,1960,Not Married,53,PhD,76045,0,0,0.462540534,0,1
2625,11/17/13,1954,Not Married,29,2n Cycle,42607,0,1,0.254420634,0,1
10673,11/17/13,1976,Married,80,PhD,68397,0,1,0.414938973,1,1
6357,11/17/13,1959,Not Married,35,2n Cycle,59052,0,1,0.356775193,0,1
158,11/17/13,1945,Not Married,53,PhD,71604,0,0,0.434899513,0,1
10573,11/18/13,1953,Not Married,16,Graduation,62551,0,0,0.378553157,0,0
10727,11/19/13,1970,Married,107,PhD,69084,1,0,0.419214898,1,1
749,11/19/13,1981,Not Married,7,Graduation,42162,1,0,0.25165093,0,0
5299,11/19/13,1970,Married,107,PhD,69084,1,0,0.419214898,1,1
6504,11/20/13,1975,Not Married,5,2n Cycle,19789,1,0,0.112400182,0,0
5294,11/20/13,1989,Not Married,8,Graduation,18358,1,0,0.103493561,0,0
5734,11/20/13,1974,Married,4,PhD,61917,1,1,0.374607107,1,0
3336,11/21/13,1948,Not Married,0,PhD,66375,0,1,0.402353937,0,0
10150,11/21/13,1961,Not Married,28,Graduation,86429,0,0,0.527171105,0,1
1966,11/22/13,1965,Married,100,PhD,84618,0,0,0.515899345,1,1
4887,11/22/13,1976,Not Married,5,PhD,55412,1,1,0.334119639,0,0
7789,11/22/13,1965,Married,100,PhD,84618,0,0,0.515899345,1,1
6086,11/23/13,1955,Married,25,Graduation,80395,0,0,0.489615167,1,0
6303,11/23/13,1986,Not Married,73,PhD,91820,0,0,0.560724978,0,1
1384,11/23/13,1992,Married,4,Basic,17256,1,0,0.096634654,1,0
5626,11/23/13,1964,Not Married,4,PhD,61798,0,0,0.373866444,0,0
9790,11/23/13,1957,Not Married,72,Graduation,78499,0,0,0.477814361,0,1
4548,11/23/13,1981,Not Married,4,Graduation,41967,1,1,0.25043724,0,0
6694,11/25/13,1964,Married,66,Graduation,75236,0,1,0.457505275,1,1
8164,11/25/13,1978,Married,93,PhD,82170,0,0,0.500662862,1,1
3231,11/25/13,1973,Married,4,Graduation,37971,1,0,0.225565922,1,0
5796,11/26/13,1963,Married,21,Graduation,77437,0,0,0.471204417,1,0
3799,11/26/13,1955,Married,35,Graduation,67225,0,1,0.407644382,1,1
6261,11/26/13,1979,Married,31,Graduation,58025,0,1,0.35038309,1,1
6605,11/27/13,1944,Not Married,13,PhD,55614,0,0,0.335376898,0,0
4322,11/27/13,1958,Not Married,38,PhD,77863,0,0,0.473855863,0,1
9529,11/28/13,1990,Married,153,Graduation,73687,0,0,0.447864216,1,1
10678,11/28/13,1959,Not Married,17,Graduation,71232,0,1,0.432584165,0,0
6201,11/29/13,1978,Not Married,2,Graduation,38643,1,1,0.229748486,0,0
286,11/29/13,1952,Not Married,11,Graduation,44213,1,1,0.264416464,0,0
907,11/29/13,1975,Married,6,Graduation,46149,0,1,0.276466231,1,0
8416,11/29/13,1981,Married,6,Graduation,29009,1,0,0.169785955,1,0
5474,11/30/13,1970,Not Married,7,Graduation,43020,1,0,0.256991168,0,0
4646,12/1/13,1951,Married,26,2n Cycle,78497,0,0,0.477801913,1,0
6935,12/1/13,1951,Married,26,2n Cycle,78497,0,0,0.477801913,1,0
6131,12/1/13,1980,Married,70,2n Cycle,70829,1,1,0.430075871,1,1
6885,12/1/13,1977,Not Married,0,Graduation,32952,1,0,0.194327398,0,0
5454,12/1/13,1979,Married,0,Master,45057,1,0,0.269669565,1,0
10584,12/2/13,1976,Married,162,Graduation,65665,0,1,0.397934859,1,1
1968,12/2/13,1971,Not Married,1,Graduation,45684,1,0,0.273572047,0,0
3503,12/2/13,1950,Not Married,47,Graduation,82460,0,0,0.502467837,0,1
4368,12/3/13,1980,Married,7,Graduation,47850,1,0,0.287053346,1,0
2936,12/4/13,1982,Not Married,0,Master,23661,1,0,0.136499717,0,0
7284,12/4/13,1953,Married,0,Graduation,48686,1,1,0.292256655,1,0
2727,12/4/13,1973,Not Married,21,Graduation,57100,0,0,0.344625841,0,0
9907,12/4/13,1969,Not Married,28,Master,66476,0,1,0.402982566,0,1
6049,12/5/13,1982,Not Married,51,Master,73450,0,0,0.446389115,0,1
9119,12/5/13,1950,Not Married,17,Graduation,60905,0,1,0.368308365,0,0
4137,12/6/13,1948,Not Married,40,Graduation,70666,0,0,0.42906135,0,1
6515,12/6/13,1977,Not Married,2,Graduation,39771,1,0,0.236769218,0,0
11191,12/7/13,1986,Not Married,32,Graduation,41411,0,0,0.246976666,0,1
7128,12/7/13,1977,Not Married,0,PhD,42997,1,1,0.256848015,0,0
10530,12/7/13,1959,Not Married,82,PhD,67786,0,0,0.411136076,0,1
6237,12/7/13,1966,Not Married,4,PhD,7144,0,1,0.033697026,0,0
8527,12/7/13,1965,Not Married,7,Master,65735,1,1,0.398370543,0,0
5176,12/8/13,1988,Not Married,6,Graduation,29604,1,0,0.173489267,0,0
3153,12/8/13,1957,Not Married,0,PhD,40737,1,1,0.242781654,0,0
10424,12/9/13,1968,Not Married,138,Graduation,75922,0,0,0.461774976,0,1
89,12/9/13,1975,Married,9,2n Cycle,22212,1,0,0.127481063,1,0
5642,12/9/13,1979,Not Married,4,Master,62499,1,0,0.378229506,0,0
7235,12/9/13,1975,Married,5,2n Cycle,17003,1,0,0.095059969,1,0
8008,12/9/13,1983,Not Married,0,Graduation,36075,1,0,0.213765117,0,0
8373,12/10/13,1979,Not Married,3,Basic,24594,1,0,0.142306759,0,0
3829,12/10/13,1979,Not Married,3,Basic,24594,1,0,0.142306759,0,0
8086,12/11/13,1959,Married,0,Graduation,42243,1,1,0.252155079,1,0
2005,12/11/13,1990,Married,3,Graduation,35765,1,0,0.21183566,1,0
9952,12/11/13,1947,Not Married,32,Master,78093,0,0,0.475287396,0,1
1064,12/11/13,1971,Married,1,PhD,42403,1,0,0.253150927,1,0
1915,12/12/13,1951,Married,115,PhD,78939,0,0,0.480552945,1,1
4246,12/12/13,1982,Not Married,11,Master,6560,0,0,0.030062178,0,0
5177,12/12/13,1974,Married,7,Master,58494,0,1,0.353302172,1,0
3376,12/13/13,1970,Not Married,6,Master,55282,1,0,0.333310512,0,0
310,12/13/13,1970,Married,5,Master,61872,0,1,0.374327024,1,0
8523,12/14/13,1968,Married,1,Graduation,19329,1,0,0.109537117,1,0
569,12/14/13,1991,Not Married,129,Graduation,90273,0,0,0.551096367,0,1
10241,12/15/13,1975,Not Married,0,2n Cycle,11448,0,0,0.060485352,0,0
6950,12/15/13,1958,Married,1,Master,49572,1,1,0.297771166,1,0
3197,12/16/13,1980,Married,59,Graduation,77353,0,1,0.470681596,1,1
2930,12/16/13,1978,Not Married,60,Master,68092,0,0,0.413040637,0,1
2296,12/16/13,1975,Married,2,Master,37368,1,0,0.221812818,1,0
10949,12/16/13,1963,Not Married,37,PhD,72968,0,0,0.443389122,0,1
3050,12/17/13,1966,Married,0,Graduation,54198,1,1,0.326563638,1,0
2579,12/17/13,1957,Married,33,Graduation,71113,0,1,0.431843502,1,1
4120,12/17/13,1975,Not Married,39,2n Cycle,49514,1,0,0.297410171,0,1
8402,12/17/13,1953,Married,35,Master,67087,0,1,0.406785463,1,1
2461,12/18/13,1955,Not Married,1,Master,51124,1,1,0.307430897,0,0
6327,12/19/13,1967,Not Married,32,Graduation,65777,0,0,0.398631953,0,1
9349,12/19/13,1985,Married,21,Graduation,92533,0,0,0.565162728,1,0
7495,12/20/13,1948,Married,28,PhD,56223,0,1,0.339167346,1,1
4756,12/20/13,1952,Not Married,29,2n Cycle,63998,0,0,0.387559362,0,1
451,12/20/13,1989,Not Married,0,Graduation,9255,1,0,0.046836002,0,0
9699,12/21/13,1966,Not Married,35,Graduation,67272,0,1,0.407936913,0,1
9672,12/21/13,1970,Married,3,2n Cycle,23162,1,1,0.133393914,1,0
1142,12/22/13,1953,Married,7,PhD,55707,0,1,0.335955735,1,0
304,12/23/13,1981,Not Married,3,Master,22944,1,0,0.13203707,0,0
9596,12/23/13,1980,Not Married,32,PhD,65295,0,0,0.395631959,0,1
274,12/23/13,1973,Not Married,3,Graduation,34853,1,1,0.206159323,0,0
10394,12/23/13,1984,Married,144,Graduation,90000,0,0,0.5493972,1,1
5025,12/24/13,1979,Not Married,17,Graduation,48526,1,0,0.291260807,0,0
2612,12/24/13,1987,Married,160,Graduation,75794,0,0,0.460978297,1,1
10757,12/24/13,1967,Not Married,2,PhD,28420,1,0,0.166119987,0,0
5084,12/25/13,1975,Not Married,53,Graduation,58330,0,1,0.352281427,0,1
7094,12/25/13,1975,Not Married,53,Graduation,58330,0,1,0.352281427,0,1
9140,12/25/13,1960,Not Married,4,2n Cycle,50523,1,1,0.303690241,0,0
2712,12/25/13,1956,Married,178,Graduation,71866,0,1,0.436530215,1,1
7297,12/26/13,1973,Not Married,3,Graduation,7500,1,0,0.035912789,0,0
968,12/26/13,1968,Not Married,19,Master,41335,1,0,0.246503638,0,0
10505,12/26/13,1960,Not Married,19,Master,73113,0,0,0.444291609,0,0
4096,12/26/13,1968,Not Married,19,Master,41335,1,0,0.246503638,0,0
7254,12/27/13,1969,Not Married,0,Graduation,38361,1,0,0.227993303,0,0
9491,12/27/13,1984,Not Married,1,Graduation,23976,1,0,0.138460294,0,0
2079,12/27/13,1947,Married,26,2n Cycle,81044,0,0,0.493654577,1,0
8775,12/27/13,1969,Not Married,0,Graduation,38361,1,0,0.227993303,0,0
10708,12/28/13,1978,Not Married,6,2n Cycle,36975,1,0,0.219366765,0,0
7224,12/29/13,1977,Married,0,Graduation,31353,1,1,0.184375136,1,0
1137,12/29/13,1964,Not Married,190,Graduation,81246,0,0,0.494911836,0,1
1065,12/29/13,1963,Not Married,129,Graduation,80695,0,0,0.491482383,0,1
6215,12/29/13,1977,Married,0,Graduation,31353,1,1,0.184375136,1,0
7327,12/29/13,1959,Married,5,PhD,36732,1,1,0.21785432,1,0
5300,12/30/13,1973,Married,7,Master,38961,1,0,0.231727735,1,0
3139,12/30/13,1982,Not Married,111,2n Cycle,74116,0,0,0.450534335,0,1
1542,12/30/13,1975,Not Married,0,Graduation,56243,1,1,0.339291827,0,0
4339,12/31/13,1970,Married,17,PhD,67353,0,1,0.408441061,1,0
6974,12/31/13,1972,Not Married,42,PhD,83443,0,0,0.508586082,0,1
3602,12/31/13,1958,Married,3,Master,51412,0,1,0.309223425,1,0
1992,1/1/14,1964,Married,0,Graduation,60597,0,1,0.366391356,1,0
5237,1/1/14,1950,Not Married,1,PhD,48767,1,1,0.292760803,0,0
9937,1/2/14,1979,Not Married,81,Graduation,70337,0,0,0.427013637,0,1
7732,1/2/14,1978,Married,0,Graduation,64813,1,0,0.392631965,1,0
176,1/2/14,1980,Not Married,38,2n Cycle,67506,0,1,0.409393342,0,1
11030,1/3/14,1976,Married,0,Master,33181,1,0,0.195752706,1,0
8318,1/3/14,1979,Not Married,134,Graduation,90300,0,0,0.551264416,0,1
3308,1/3/14,1952,Married,9,Graduation,35704,1,1,0.211455993,1,0
2564,1/4/14,1953,Not Married,3,Graduation,61278,0,1,0.370629936,0,0
6534,1/4/14,1974,Not Married,0,Graduation,47889,1,0,0.287296084,0,0
8182,1/5/14,1984,Married,3,Graduation,23228,1,0,0.133804702,1,0
1158,1/5/14,1966,Not Married,1,Graduation,48877,0,1,0.293445449,0,0
9353,1/6/14,1959,Not Married,47,Graduation,62450,0,1,0.377924527,0,1
10955,1/7/14,1964,Not Married,46,Graduation,85620,0,0,0.522135846,0,1
9206,1/7/14,1968,Not Married,48,Graduation,77382,0,1,0.470862094,0,1
1458,1/7/14,1982,Married,3,Master,21059,1,0,0.12030473,1,0
4286,1/9/14,1970,Not Married,6,PhD,57642,0,1,0.347999278,0,0
2639,1/10/14,1966,Not Married,5,Graduation,43602,1,1,0.260613567,0,0
8397,1/10/14,1951,Married,0,Graduation,44689,1,1,0.267379113,1,0
4369,1/10/14,1957,Not Married,67,Master,65487,0,0,0.396826978,0,1
10652,1/10/14,1957,Not Married,67,Master,65487,0,0,0.396826978,0,1
4047,1/11/14,1954,Married,0,PhD,65324,0,1,0.395812457,1,0
9477,1/11/14,1954,Married,0,PhD,65324,0,1,0.395812457,1,0
5723,1/11/14,1976,Not Married,1,PhD,49187,0,1,0.295374906,0,0
8789,1/11/14,1989,Married,40,2n Cycle,59060,1,0,0.356824986,1,1
4609,1/11/14,1966,Married,0,PhD,57705,0,1,0.348391393,1,0
10660,1/12/14,1957,Married,7,Master,66726,1,1,0.40453858,1,0
5848,1/13/14,1970,Not Married,74,Graduation,81205,0,0,0.49465665,0,1
10925,1/14/14,1983,Married,31,Graduation,76630,0,0,0.466181605,1,1
5758,1/14/14,1982,Married,0,Graduation,65169,0,0,0.394847729,1,0
4927,1/15/14,1971,Not Married,3,Graduation,16626,1,0,0.092713501,0,0
10681,1/15/14,1970,Married,129,2n Cycle,62466,0,1,0.378024112,1,1
5156,1/15/14,1970,Married,129,2n Cycle,62466,0,1,0.378024112,1,1
10909,1/15/14,1948,Married,24,Graduation,92344,0,0,0.563986382,1,0
5939,1/17/14,1971,Not Married,5,Graduation,38232,1,1,0.2271904,0,0
8514,1/17/14,1976,Not Married,0,Graduation,29478,1,0,0.172705036,0,0
5136,1/17/14,1973,Not Married,7,Graduation,65333,0,1,0.395868473,0,0
4084,1/17/14,1975,Not Married,155,Graduation,60934,0,1,0.368488862,0,1
10032,1/18/14,1976,Not Married,5,Graduation,12571,1,0,0.067474964,0,0
1991,1/18/14,1967,Not Married,0,Graduation,44931,0,1,0.268885334,0,0
11086,1/18/14,1984,Not Married,6,Basic,25707,1,0,0.14923413,0,0
5324,1/19/14,1981,Married,43,PhD,58293,1,0,0.352051137,1,1
7505,1/19/14,1957,Married,1,PhD,44155,1,1,0.264055469,1,0
3283,1/19/14,1972,Married,193,2n Cycle,70932,0,1,0.430716949,1,1
771,1/21/14,1967,Not Married,9,Graduation,54178,0,1,0.326439157,0,0
4961,1/21/14,1974,Not Married,0,Master,21255,1,0,0.121524644,0,0
1399,1/21/14,1958,Married,114,Graduation,72905,0,0,0.442997006,1,1
4954,1/21/14,1956,Married,27,Graduation,48195,1,1,0.289200645,1,1
8659,1/21/14,1952,Not Married,71,PhD,69805,0,1,0.42370244,0,1
10796,1/22/14,1984,Married,1,Master,30477,1,0,0.178922865,1,0
10855,1/22/14,1968,Not Married,14,Master,50014,1,0,0.300522198,0,0
2410,1/22/14,1969,Not Married,40,Graduation,81657,0,0,0.497469922,0,1
4310,1/22/14,1944,Married,93,Graduation,80589,0,0,0.490822633,1,1
1515,1/22/14,1975,Not Married,2,Master,34176,0,1,0.201945639,0,0
5046,1/23/14,1958,Not Married,138,Graduation,78331,0,1,0.47676872,0,1
3790,1/23/14,1956,Not Married,1,Graduation,34633,1,1,0.204790032,0,0
8230,1/23/14,1980,Married,2,Graduation,33228,1,0,0.196045236,1,0
4331,1/23/14,1978,Not Married,26,Master,85738,0,0,0.522870285,0,0
9216,1/23/14,1971,Married,2,Graduation,35788,1,1,0.211978813,1,0
1592,1/24/14,1970,Married,99,Graduation,90765,0,0,0.554158601,1,1
9559,1/24/14,1961,Married,0,PhD,57072,0,1,0.344451568,1,0
8235,1/24/14,1956,Not Married,30,Master,69245,0,1,0.420216971,0,1
437,1/25/14,1976,Not Married,142,Master,75012,0,0,0.456111087,0,1
5278,1/25/14,1964,Married,26,Graduation,82224,0,0,0.500998961,1,0
10951,1/25/14,1968,Married,0,Graduation,45688,0,1,0.273596943,1,0
10157,1/25/14,1965,Not Married,15,Graduation,59686,0,1,0.360721243,0,0
7270,1/25/14,1981,Not Married,48,Graduation,56981,0,0,0.343885179,0,1
3436,1/26/14,1969,Married,0,Graduation,14045,1,0,0.076649219,1,0
9671,1/26/14,1968,Married,3,Graduation,19514,1,1,0.110688567,1,0
4964,1/26/14,1958,Not Married,11,PhD,74250,0,0,0.451368358,0,0
4297,1/26/14,1969,Not Married,2,Graduation,23228,1,0,0.133804702,0,0
8975,1/26/14,1968,Married,3,Graduation,19514,1,1,0.110688567,1,0
8233,1/26/14,1950,Not Married,5,Master,64866,0,1,0.39296184,0,0
10770,1/26/14,1959,Married,161,Graduation,65492,0,0,0.396858098,1,1
3696,1/27/14,1965,Not Married,1,Graduation,30630,1,1,0.179875145,0,0
3526,1/27/14,1968,Married,0,PhD,38443,1,1,0.228503675,1,0
5232,1/27/14,1965,Married,12,Graduation,69139,0,1,0.419557221,1,0
3011,1/27/14,1965,Married,12,Graduation,69139,0,1,0.419557221,1,0
8594,1/28/14,1958,Not Married,0,PhD,50520,0,1,0.303671569,0,0
4098,1/28/14,1973,Married,3,Graduation,24639,1,1,0.142586841,1,0
1381,1/28/14,1982,Not Married,3,PhD,38513,1,0,0.228939359,0,0
9481,1/28/14,1976,Married,9,Graduation,17148,1,0,0.095962457,1,0
4073,1/29/14,1954,Married,80,2n Cycle,63564,0,0,0.384858123,1,1
1880,1/30/14,1959,Not Married,0,PhD,53537,1,1,0.322449538,0,0
6424,1/30/14,1977,Not Married,6,Graduation,33178,1,0,0.195734034,0,0
